,item_id,product_category_name,month_year,qty,total_price,unit_price,product_name_lenght,product_description_lenght,customers,holiday,volume,comp_price
607,watches7,watches_gifts,01-02-2018,5,1735.0,347.0,46,501,90,2,3042,182.0
608,watches7,watches_gifts,01-03-2018,6,1847.0,307.8333333,46,501,125,1,3042,151.8784375
609,watches7,watches_gifts,01-04-2018,6,1684.0,280.6666667,46,501,178,1,3042,150.1333333
610,watches7,watches_gifts,01-05-2018,23,5956.3,258.9695652,46,501,260,3,3042,132.53125
611,watches7,watches_gifts,01-06-2018,4,983.6,245.9,46,501,93,0,3042,138.22
612,watches7,watches_gifts,01-07-2018,45,7651.27,169.3493182,46,501,122,1,3042,155.0
613,computers3,computers_accessories,01-05-2017,15,2715.7,178.0571429,42,363,11,1,7650,178.0571429
614,computers3,computers_accessories,01-06-2017,15,2247.72,149.8525,42,363,15,1,7650,149.8525
615,computers3,computers_accessories,01-07-2017,4,584.77,146.6,42,363,17,1,7650,146.6
616,computers3,computers_accessories,01-08-2017,13,1884.45,144.96,42,363,15,1,7650,144.96
617,computers3,computers_accessories,01-09-2017,12,1656.87,138.59,42,363,15,1,7650,138.59
618,computers3,computers_accessories,01-10-2017,16,2206.4,137.9,42,363,31,2,7650,137.9
619,computers3,computers_accessories,01-11-2017,18,2482.2,137.9,42,363,36,4,7650,109.9
620,computers3,computers_accessories,01-12-2017,2,269.8,134.9,42,363,35,1,7650,109.9
621,computers3,computers_accessories,01-01-2018,5,665.0,133.0,42,363,152,2,7650,97.6425
622,computers3,computers_accessories,01-02-2018,3,398.91,132.97,42,363,202,2,7650,78.7122807
623,health4,health_beauty,01-10-2017,1,29.9,29.9,55,388,81,2,1200,58.99
624,health4,health_beauty,01-11-2017,6,179.4,29.9,55,388,139,4,1200,58.99
625,health4,health_beauty,01-12-2017,6,179.4,29.9,55,388,112,1,1200,58.99
626,health4,health_beauty,01-01-2018,15,448.5,29.9,55,388,98,2,1200,58.99
627,health4,health_beauty,01-02-2018,16,478.4,29.9,55,388,126,2,1200,58.99
628,health4,health_beauty,01-03-2018,11,328.9,29.9,55,388,169,1,1200,58.99
629,health4,health_beauty,01-04-2018,22,657.8,29.9,55,388,118,1,1200,58.99
630,health4,health_beauty,01-05-2018,22,657.8,29.9,55,388,159,3,1200,58.99
631,health4,health_beauty,01-06-2018,7,209.3,29.9,55,388,131,0,1200,58.99
632,health4,health_beauty,01-07-2018,18,538.2,29.9,55,388,113,1,1200,58.99
633,health4,health_beauty,01-08-2018,13,388.7,29.9,55,388,127,1,1200,58.99
634,watches1,watches_gifts,01-03-2017,5,1205.03,241.006,35,514,6,1,2856,241.006
635,watches1,watches_gifts,01-04-2017,3,766.83,255.61,35,514,3,2,2856,255.61
636,watches1,watches_gifts,01-06-2017,5,925.0,185.0,35,514,17,1,2856,185.0
637,watches1,watches_gifts,01-07-2017,10,1973.83,197.383,35,514,29,1,2856,197.383
638,watches1,watches_gifts,01-08-2017,15,2698.5,179.9,35,514,48,1,2856,179.9
639,watches1,watches_gifts,01-09-2017,20,3291.4,164.57,35,514,54,1,2856,164.57
640,watches1,watches_gifts,01-10-2017,4,929.96,232.49,35,514,43,2,2856,232.49
641,watches1,watches_gifts,01-11-2017,18,3139.8,174.4333333,35,514,91,4,2856,174.4333333
642,watches1,watches_gifts,01-12-2017,5,929.8,185.96,35,514,73,1,2856,185.96
643,watches1,watches_gifts,01-01-2018,2,398.0,199.0,35,514,59,2,2856,199.0
644,watches1,watches_gifts,01-02-2018,6,1092.0,182.0,35,514,90,2,2856,182.0
645,watches1,watches_gifts,01-03-2018,32,4860.11,151.8784375,35,514,125,1,2856,151.8784375
646,watches1,watches_gifts,01-04-2018,9,1351.2,150.1333333,35,514,178,1,2856,150.1333333
647,watches1,watches_gifts,01-05-2018,32,4241.0,132.53125,35,514,260,3,2856,132.53125
648,watches1,watches_gifts,01-06-2018,15,2073.3,138.22,35,514,93,0,2856,138.22
649,watches1,watches_gifts,01-07-2018,2,310.0,155.0,35,514,122,1,2856,155.0
650,watches1,watches_gifts,01-08-2018,11,1601.06,145.5509091,35,514,61,1,2856,145.5509091
651,computers2,computers_accessories,01-11-2017,1,109.9,109.9,33,256,36,4,2210,109.9
652,computers2,computers_accessories,01-12-2017,12,1318.8,109.9,33,256,35,1,2210,109.9
653,computers2,computers_accessories,01-01-2018,29,2831.55,97.6425,33,256,152,2,2210,97.6425
654,computers2,computers_accessories,01-02-2018,71,5581.8,78.7122807,33,256,202,2,2210,78.7122807
655,computers2,computers_accessories,01-03-2018,27,2187.3,81.02391304,33,256,127,1,2210,81.02391304
656,computers2,computers_accessories,01-04-2018,13,1042.9,80.66666667,33,256,107,1,2210,80.66666667
657,computers2,computers_accessories,01-05-2018,11,876.9,79.8,33,256,78,3,2210,79.8
658,computers2,computers_accessories,01-06-2018,10,789.0,78.9,33,256,66,0,2210,78.9
659,computers2,computers_accessories,01-07-2018,7,545.3,77.9,33,256,43,1,2210,77.9
660,computers2,computers_accessories,01-08-2018,2,155.8,77.9,33,256,18,1,2210,77.9
661,bed4,bed_bath_table,01-10-2017,29,1331.1,45.9,38,735,50,2,8000,45.95
662,bed4,bed_bath_table,01-11-2017,32,1421.67,44.15444444,38,735,97,4,8000,40.53181818
663,bed4,bed_bath_table,01-12-2017,12,550.8,45.9,38,735,41,1,8000,39.99
664,bed4,bed_bath_table,01-01-2018,19,872.1,45.9,38,735,62,2,8000,39.99
665,bed4,bed_bath_table,01-02-2018,16,734.4,45.9,38,735,62,2,8000,39.99
666,bed4,bed_bath_table,01-03-2018,8,383.2,47.9,38,735,43,1,8000,39.99
667,bed4,bed_bath_table,01-04-2018,7,335.3,47.9,38,735,34,1,8000,39.99
668,bed4,bed_bath_table,01-05-2018,2,95.8,47.9,38,735,57,3,8000,39.99
669,bed4,bed_bath_table,01-06-2018,4,191.6,47.9,38,735,43,0,8000,39.99
670,bed4,bed_bath_table,01-07-2018,2,95.8,47.9,38,735,26,1,8000,39.99
671,bed5,bed_bath_table,01-05-2017,1,215.0,215.0,56,162,57,1,12600,45.95
672,bed5,bed_bath_table,01-06-2017,10,2090.0,209.0,56,162,61,1,12600,45.95
673,bed5,bed_bath_table,01-07-2017,59,12095.0,205.0,56,162,123,1,12600,45.95
674,bed5,bed_bath_table,01-08-2017,52,10375.0,199.5098039,56,162,90,1,12600,45.95
675,bed5,bed_bath_table,01-09-2017,32,5222.36,163.3987097,56,162,54,1,12600,45.95
